stoich,algo,run_label,run_label_unified,type,path,status,slurm_job_id,energy_ev_per_atom,space_group,formula_reduced,time_taken,continuation_of
In6Ga2ZnO13,tpe,3,s3,short,short-runs/RUN2s/In6Ga2ZnO13/tpe-s3,complete,2109846,-5.4267,P1 (1),Ga2In6O13Zn,1:12:20,
In6Ga2ZnO13,tpe,4,s4,short,short-runs/RUN2s/In6Ga2ZnO13/tpe-s4,complete,2109847,-5.46896,P1 (1),Ga2In6O13Zn,1:19:44,
In6Ga2ZnO13,rand,3,s3,short,short-runs/RUN2s/In6Ga2ZnO13/rand-s3,complete,2109848,-5.45711,Cm (8),Ga2In6O13Zn,0:35:12,
In6Ga2ZnO13,rand,4,s4,short,short-runs/RUN2s/In6Ga2ZnO13/rand-s4,complete,2109849,-5.45711,Cm (8),Ga2In6O13Zn,1:03:08,
In6Ga2ZnO13,pso,3,s3,short,short-runs/RUN2s/In6Ga2ZnO13/pso-s3,complete,2109850,-5.41912,P1 (1),Ga2In6O13Zn,1:09:19,
In6Ga2ZnO13,pso,4,s4,short,short-runs/RUN2s/In6Ga2ZnO13/pso-s4,complete,2109851,-5.4276,P1 (1),Ga2In6O13Zn,0:59:25,
In4Ga4ZnO13,tpe,3,s3,short,short-runs/RUN2s/In4Ga4ZnO13/tpe-s3,complete,2109852,-5.50565,P1 (1),Ga4In4O13Zn,1:01:34,
In4Ga4ZnO13,tpe,4,s4,short,short-runs/RUN2s/In4Ga4ZnO13/tpe-s4,complete,2109853,-5.43368,P1 (1),Ga4In4O13Zn,1:11:03,
In4Ga4ZnO13,rand,3,s3,short,short-runs/RUN2s/In4Ga4ZnO13/rand-s3,complete,2109854,-5.447,P1 (1),Ga4In4O13Zn,N/A,
In4Ga4ZnO13,rand,4,s4,short,short-runs/RUN2s/In4Ga4ZnO13/rand-s4,complete,2109855,-5.52607,P1 (1),Ga4In4O13Zn,1:24:23,
In4Ga4ZnO13,pso,3,s3,short,short-runs/RUN2s/In4Ga4ZnO13/pso-s3,complete,2109856,-5.44758,P1 (1),Ga4In4O13Zn,N/A,
In4Ga4ZnO13,pso,4,s4,short,short-runs/RUN2s/In4Ga4ZnO13/pso-s4,complete,2109857,-5.5641,Pm (6),Ga4In4O13Zn,0:52:28,
In4Ga4Zn5O17,tpe,3,s3,short,short-runs/RUN2s/In4Ga4Zn5O17/tpe-s3,timeout,2109858,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,tpe,4,s4,short,short-runs/RUN2s/In4Ga4Zn5O17/tpe-s4,timeout,2109859,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,rand,3,s3,short,short-runs/RUN2s/In4Ga4Zn5O17/rand-s3,failed,2109860,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,rand,4,s4,short,short-runs/RUN2s/In4Ga4Zn5O17/rand-s4,failed,2109861,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,pso,3,s3,short,short-runs/RUN2s/In4Ga4Zn5O17/pso-s3,timeout,2109862,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,pso,4,s4,short,short-runs/RUN2s/In4Ga4Zn5O17/pso-s4,complete,2109863,-5.15178,P1 (1),Ga4In4O17Zn5,0:51:18,
In4Ga2Zn2O11,tpe,1,s1,short,short-runs/RUN2s/In4Ga2Zn2O11/tpe-s1,complete,2109864,-5.30291,P1 (1),Ga2In4O11Zn2,0:21:51,
In4Ga2Zn2O11,tpe,2,s2,short,short-runs/RUN2s/In4Ga2Zn2O11/tpe-s2,complete,2109865,-5.30339,P1 (1),Ga2In4O11Zn2,0:44:26,
In4Ga2Zn2O11,rand,1,s1,short,short-runs/RUN2s/In4Ga2Zn2O11/rand-s1,complete,2109866,-5.3206,P1 (1),Ga2In4O11Zn2,0:44:50,
In4Ga2Zn2O11,rand,2,s2,short,short-runs/RUN2s/In4Ga2Zn2O11/rand-s2,complete,2109867,-5.32078,P1 (1),Ga2In4O11Zn2,0:54:56,
In4Ga2Zn2O11,pso,1,s1,short,short-runs/RUN2s/In4Ga2Zn2O11/pso-s1,complete,2109868,-5.34518,P1 (1),Ga2In4O11Zn2,1:27:26,
In4Ga2Zn2O11,pso,2,s2,short,short-runs/RUN2s/In4Ga2Zn2O11/pso-s2,complete,2109869,-5.17787,P1 (1),Ga2In4O11Zn2,1:04:49,
In4Ga2Zn2O11,tpe,3,s3,short,short-runs/RUN2s/In4Ga2Zn2O11/tpe-s3,complete,2109870,-5.30322,P1 (1),Ga2In4O11Zn2,0:19:22,
In4Ga2Zn2O11,tpe,4,s4,short,short-runs/RUN2s/In4Ga2Zn2O11/tpe-s4,complete,2109871,-5.31413,P1 (1),Ga2In4O11Zn2,0:51:21,
In4Ga2Zn2O11,rand,3,s3,short,short-runs/RUN2s/In4Ga2Zn2O11/rand-s3,complete,2109872,-5.32897,Cm (8),Ga2In4O11Zn2,0:46:16,
In4Ga2Zn2O11,rand,4,s4,short,short-runs/RUN2s/In4Ga2Zn2O11/rand-s4,complete,2109873,-5.31764,P1 (1),Ga2In4O11Zn2,1:09:08,
In4Ga2Zn2O11,pso,3,s3,short,short-runs/RUN2s/In4Ga2Zn2O11/pso-s3,complete,2109874,-5.32032,P1 (1),Ga2In4O11Zn2,1:00:20,
In4Ga2Zn2O11,pso,4,s4,short,short-runs/RUN2s/In4Ga2Zn2O11/pso-s4,complete,2109875,-5.20496,P1 (1),Ga2In4O11Zn2,1:21:40,
In3Ga7Zn2O17,tpe,1,s1,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s1,complete,2109876,-5.48916,P1 (1),Ga7In3O17Zn2,1:11:03,
In3Ga7Zn2O17,tpe,2,s2,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s2,complete,2109877,-5.43705,P1 (1),Ga7In3O17Zn2,1:12:54,
In3Ga7Zn2O17,rand,1,s1,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s1,complete,2109878,-5.568,P1 (1),Ga7In3O17Zn2,1:13:54,
In3Ga7Zn2O17,rand,2,s2,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s2,complete,2109879,-5.45067,P1 (1),Ga7In3O17Zn2,1:01:56,
In3Ga7Zn2O17,pso,1,s1,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s1,complete,2109880,-5.48573,P1 (1),Ga7In3O17Zn2,1:33:50,
In3Ga7Zn2O17,pso,2,s2,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s2,complete,2109881,-5.53692,P1 (1),Ga7In3O17Zn2,1:50:58,
In3Ga7Zn2O17,tpe,3,s3,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s3,complete,2109882,-5.28439,P1 (1),Ga7In3O17Zn2,1:34:38,
In3Ga7Zn2O17,tpe,4,s4,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s4,complete,2109883,-5.54951,P1 (1),Ga7In3O17Zn2,1:21:31,
In3Ga7Zn2O17,rand,3,s3,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s3,complete,2109884,-5.48758,P1 (1),Ga7In3O17Zn2,1:36:09,
In3Ga7Zn2O17,rand,4,s4,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s4,complete,2109885,-5.50327,P1 (1),Ga7In3O17Zn2,1:37:06,
In3Ga7Zn2O17,pso,3,s3,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s3,complete,2109886,-5.5385,P1 (1),Ga7In3O17Zn2,1:16:22,
In3Ga7Zn2O17,pso,4,s4,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s4,complete,2109887,-5.48022,P1 (1),Ga7In3O17Zn2,0:54:48,
In2Ga6Zn3O15,tpe,3,s3,short,short-runs/RUN2s/In2Ga6Zn3O15/tpe-s3,complete,2109888,-5.45428,P1 (1),Ga6In2O15Zn3,1:30:35,
In2Ga6Zn3O15,tpe,4,s4,short,short-runs/RUN2s/In2Ga6Zn3O15/tpe-s4,complete,2109889,-5.28374,P1 (1),Ga6In2O15Zn3,1:54:07,
In2Ga6Zn3O15,rand,3,s3,short,short-runs/RUN2s/In2Ga6Zn3O15/rand-s3,complete,2109890,-5.43031,P1 (1),Ga6In2O15Zn3,N/A,
In2Ga6Zn3O15,rand,4,s4,short,short-runs/RUN2s/In2Ga6Zn3O15/rand-s4,complete,2109891,-5.42167,P1 (1),Ga6In2O15Zn3,1:46:21,
In2Ga6Zn3O15,pso,3,s3,short,short-runs/RUN2s/In2Ga6Zn3O15/pso-s3,complete,2109892,-5.19871,P1 (1),Ga6In2O15Zn3,N/A,
In2Ga6Zn3O15,pso,4,s4,short,short-runs/RUN2s/In2Ga6Zn3O15/pso-s4,complete,2109893,-5.44809,P1 (1),Ga6In2O15Zn3,1:19:09,
In5Ga7Zn2O20,tpe,1,s1,short,short-runs/RUN2s/In5Ga7Zn2O20/tpe-s1,complete,2110590,-5.43462,P1 (1),Ga7In5O20Zn2,0:53:20,
In5Ga7Zn2O20,tpe,2,s2,short,short-runs/RUN2s/In5Ga7Zn2O20/tpe-s2,complete,2110591,-5.53165,P1 (1),Ga7In5O20Zn2,1:21:27,
In5Ga7Zn2O20,rand,1,s1,short,short-runs/RUN2s/In5Ga7Zn2O20/rand-s1,complete,2110592,-5.35352,P1 (1),Ga7In5O20Zn2,1:01:58,
In5Ga7Zn2O20,rand,2,s2,short,short-runs/RUN2s/In5Ga7Zn2O20/rand-s2,complete,2110593,-5.46718,P1 (1),Ga7In5O20Zn2,0:49:29,
In5Ga7Zn2O20,pso,1,s1,short,short-runs/RUN2s/In5Ga7Zn2O20/pso-s1,complete,2110594,-5.39126,P1 (1),Ga7In5O20Zn2,1:24:47,
In5Ga7Zn2O20,pso,2,s2,short,short-runs/RUN2s/In5Ga7Zn2O20/pso-s2,complete,2110595,-5.45534,P1 (1),Ga7In5O20Zn2,1:03:39,
In5Ga7Zn2O20,tpe,3,s3,short,short-runs/RUN2s/In5Ga7Zn2O20/tpe-s3,complete,2110597,-5.3113,P1 (1),Ga7In5O20Zn2,0:52:53,
In5Ga7Zn2O20,tpe,4,s4,short,short-runs/RUN2s/In5Ga7Zn2O20/tpe-s4,complete,2110598,-5.52283,P1 (1),Ga7In5O20Zn2,1:31:29,
In5Ga7Zn2O20,rand,3,s3,short,short-runs/RUN2s/In5Ga7Zn2O20/rand-s3,complete,2110599,-5.4752,P1 (1),Ga7In5O20Zn2,1:14:53,
In5Ga7Zn2O20,rand,4,s4,short,short-runs/RUN2s/In5Ga7Zn2O20/rand-s4,complete,2110600,-5.48239,P1 (1),Ga7In5O20Zn2,0:47:24,
In5Ga7Zn2O20,pso,3,s3,short,short-runs/RUN2s/In5Ga7Zn2O20/pso-s3,complete,2110601,-5.31994,P1 (1),Ga7In5O20Zn2,N/A,
In5Ga7Zn2O20,pso,4,s4,short,short-runs/RUN2s/In5Ga7Zn2O20/pso-s4,complete,2110602,-5.47565,P1 (1),Ga7In5O20Zn2,0:57:17,
InGaZn3O6,tpe,1,s1,short,short-runs/RUN2s/InGaZn3O6/tpe-s1,timeout,2110611,N/A,N/A,N/A,N/A,
InGaZn3O6,tpe,2,s2,short,short-runs/RUN2s/InGaZn3O6/tpe-s2,timeout,2110612,N/A,N/A,N/A,N/A,
InGaZn3O6,rand,1,s1,short,short-runs/RUN2s/InGaZn3O6/rand-s1,timeout,2110613,N/A,N/A,N/A,N/A,
InGaZn3O6,rand,2,s2,short,short-runs/RUN2s/InGaZn3O6/rand-s2,timeout,2110614,N/A,N/A,N/A,N/A,
InGaZn3O6,pso,1,s1,short,short-runs/RUN2s/InGaZn3O6/pso-s1,complete,2110615,-5.06195,Cm (8),GaInO6Zn3,0:40:56,
InGaZn3O6,pso,2,s2,short,short-runs/RUN2s/InGaZn3O6/pso-s2,complete,2110616,-4.86838,P1 (1),GaInO6Zn3,0:49:34,
InGaZn3O6,tpe,3,s3,short,short-runs/RUN2s/InGaZn3O6/tpe-s3,timeout,2110618,N/A,N/A,N/A,N/A,
InGaZn3O6,tpe,4,s4,short,short-runs/RUN2s/InGaZn3O6/tpe-s4,timeout,2110619,N/A,N/A,N/A,N/A,
InGaZn3O6,rand,3,s3,short,short-runs/RUN2s/InGaZn3O6/rand-s3,timeout,2110620,N/A,N/A,N/A,N/A,
InGaZn3O6,rand,4,s4,short,short-runs/RUN2s/InGaZn3O6/rand-s4,timeout,2110621,N/A,N/A,N/A,N/A,
InGaZn3O6,pso,3,s3,short,short-runs/RUN2s/InGaZn3O6/pso-s3,failed,2110622,N/A,N/A,N/A,N/A,
InGaZn3O6,pso,4,s4,short,short-runs/RUN2s/InGaZn3O6/pso-s4,complete,2110623,-4.96579,P1 (1),GaInO6Zn3,N/A,
In4Ga4Zn5O17,tpe,5,s5,short,short-runs/RUN2s/In4Ga4Zn5O17/tpe-s5,timeout,2111458,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,tpe,6,s6,short,short-runs/RUN2s/In4Ga4Zn5O17/tpe-s6,timeout,2111459,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,rand,5,s5,short,short-runs/RUN2s/In4Ga4Zn5O17/rand-s5,failed,2111460,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,rand,6,s6,short,short-runs/RUN2s/In4Ga4Zn5O17/rand-s6,failed,2111461,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,pso,5,s5,short,short-runs/RUN2s/In4Ga4Zn5O17/pso-s5,complete,2111462,-5.06088,P1 (1),Ga4In4O17Zn5,2:08:22,
In4Ga4Zn5O17,pso,6,s6,short,short-runs/RUN2s/In4Ga4Zn5O17/pso-s6,complete,2111463,-5.13805,P1 (1),Ga4In4O17Zn5,1:45:33,
In4Ga4Zn5O17,tpe,7,s7,short,short-runs/RUN2s/In4Ga4Zn5O17/tpe-s7,timeout,2111464,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,tpe,8,s8,short,short-runs/RUN2s/In4Ga4Zn5O17/tpe-s8,timeout,2111465,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,rand,7,s7,short,short-runs/RUN2s/In4Ga4Zn5O17/rand-s7,failed,2111466,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,rand,8,s8,short,short-runs/RUN2s/In4Ga4Zn5O17/rand-s8,failed,2111467,N/A,N/A,N/A,N/A,
In4Ga4Zn5O17,pso,7,s7,short,short-runs/RUN2s/In4Ga4Zn5O17/pso-s7,complete,2111468,-5.22765,P1 (1),Ga4In4O17Zn5,1:37:40,
In4Ga4Zn5O17,pso,8,s8,short,short-runs/RUN2s/In4Ga4Zn5O17/pso-s8,complete,2111469,-5.15422,P1 (1),Ga4In4O17Zn5,2:35:00,
In3Ga3Zn6O15,tpe,3,s3,short,short-runs/RUN2s/In3Ga3Zn6O15/tpe-s3,failed,2111470,N/A,N/A,N/A,N/A,
In3Ga3Zn6O15,tpe,4,s4,short,short-runs/RUN2s/In3Ga3Zn6O15/tpe-s4,failed,2111471,N/A,N/A,N/A,N/A,
In3Ga3Zn6O15,rand,3,s3,short,short-runs/RUN2s/In3Ga3Zn6O15/rand-s3,complete,2111472,-5.08545,P1 (1),GaInO5Zn2,1:27:32,
In3Ga3Zn6O15,rand,4,s4,short,short-runs/RUN2s/In3Ga3Zn6O15/rand-s4,complete,2111473,-5.06163,P1 (1),GaInO5Zn2,1:46:09,
In3Ga3Zn6O15,pso,3,s3,short,short-runs/RUN2s/In3Ga3Zn6O15/pso-s3,complete,2111474,-5.06851,P1 (1),GaInO5Zn2,1:19:25,
In3Ga3Zn6O15,pso,4,s4,short,short-runs/RUN2s/In3Ga3Zn6O15/pso-s4,complete,2111475,-5.07676,P1 (1),GaInO5Zn2,0:57:55,
In2Ga6Zn2O14,tpe,3,s3,short,short-runs/RUN2s/In2Ga6Zn2O14/tpe-s3,complete,2111476,-5.41942,P1 (1),Ga3InO7Zn,1:08:41,
In2Ga6Zn2O14,tpe,4,s4,short,short-runs/RUN2s/In2Ga6Zn2O14/tpe-s4,complete,2111477,-5.49169,P1 (1),Ga3InO7Zn,0:46:20,
In2Ga6Zn2O14,rand,3,s3,short,short-runs/RUN2s/In2Ga6Zn2O14/rand-s3,failed,2111478,N/A,N/A,N/A,N/A,
In2Ga6Zn2O14,rand,4,s4,short,short-runs/RUN2s/In2Ga6Zn2O14/rand-s4,failed,2111479,N/A,N/A,N/A,N/A,
In2Ga6Zn2O14,pso,3,s3,short,short-runs/RUN2s/In2Ga6Zn2O14/pso-s3,complete,2111480,-5.42467,P1 (1),Ga3InO7Zn,1:09:20,
In2Ga6Zn2O14,pso,4,s4,short,short-runs/RUN2s/In2Ga6Zn2O14/pso-s4,complete,2111481,-5.45513,P1 (1),Ga3InO7Zn,N/A,
In4Ga4ZnO13,tpe,5,s5,short,short-runs/RUN2s/In4Ga4ZnO13/tpe-s5,complete,2119792,-5.53141,P1 (1),Ga4In4O13Zn,1:33:54,
In4Ga4ZnO13,tpe,6,s6,short,short-runs/RUN2s/In4Ga4ZnO13/tpe-s6,complete,2119793,-5.43323,P1 (1),Ga4In4O13Zn,1:39:11,
In4Ga4ZnO13,rand,5,s5,short,short-runs/RUN2s/In4Ga4ZnO13/rand-s5,complete,2119794,-5.5211,P1 (1),Ga4In4O13Zn,0:46:33,
In4Ga4ZnO13,rand,6,s6,short,short-runs/RUN2s/In4Ga4ZnO13/rand-s6,complete,2119795,-5.43368,P1 (1),Ga4In4O13Zn,1:43:25,
In4Ga4ZnO13,pso,5,s5,short,short-runs/RUN2s/In4Ga4ZnO13/pso-s5,complete,2119796,-5.53975,P1 (1),Ga4In4O13Zn,0:29:09,
In4Ga4ZnO13,pso,6,s6,short,short-runs/RUN2s/In4Ga4ZnO13/pso-s6,complete,2119797,-5.56835,Cm (8),Ga4In4O13Zn,1:22:02,
In5Ga7Zn2O20,tpe,5,s5,short,short-runs/RUN2s/In5Ga7Zn2O20/tpe-s5,complete,2119800,-5.3441,P1 (1),Ga7In5O20Zn2,1:10:12,
In5Ga7Zn2O20,tpe,6,s6,short,short-runs/RUN2s/In5Ga7Zn2O20/tpe-s6,complete,2119801,-5.55693,P1 (1),Ga7In5O20Zn2,1:26:57,
In5Ga7Zn2O20,rand,5,s5,short,short-runs/RUN2s/In5Ga7Zn2O20/rand-s5,complete,2119802,-5.42314,P1 (1),Ga7In5O20Zn2,1:01:26,
In5Ga7Zn2O20,rand,6,s6,short,short-runs/RUN2s/In5Ga7Zn2O20/rand-s6,complete,2119803,-5.41998,P1 (1),Ga7In5O20Zn2,1:04:07,
In5Ga7Zn2O20,pso,5,s5,short,short-runs/RUN2s/In5Ga7Zn2O20/pso-s5,complete,2119804,-5.33497,P1 (1),Ga7In5O20Zn2,N/A,
In5Ga7Zn2O20,pso,6,s6,short,short-runs/RUN2s/In5Ga7Zn2O20/pso-s6,complete,2119805,-5.49659,P1 (1),Ga7In5O20Zn2,0:45:04,
In6Ga2ZnO13,tpe,5,s5,short,short-runs/RUN2s/In6Ga2ZnO13/tpe-s5,complete,2119806,-5.44565,P1 (1),Ga2In6O13Zn,1:35:19,
In6Ga2ZnO13,tpe,6,s6,short,short-runs/RUN2s/In6Ga2ZnO13/tpe-s6,complete,2119807,-5.48222,P1 (1),Ga2In6O13Zn,0:58:12,
In6Ga2ZnO13,rand,5,s5,short,short-runs/RUN2s/In6Ga2ZnO13/rand-s5,timeout,2119808,N/A,N/A,N/A,N/A,
In6Ga2ZnO13,rand,6,s6,short,short-runs/RUN2s/In6Ga2ZnO13/rand-s6,complete,2119809,-5.45723,Cm (8),Ga2In6O13Zn,0:47:11,
In6Ga2ZnO13,pso,5,s5,short,short-runs/RUN2s/In6Ga2ZnO13/pso-s5,complete,2119810,-5.4582,Cm (8),Ga2In6O13Zn,0:45:32,
In6Ga2ZnO13,pso,6,s6,short,short-runs/RUN2s/In6Ga2ZnO13/pso-s6,complete,2119811,-5.21495,P1 (1),Ga2In6O13Zn,N/A,
In7Ga3Zn5O20,tpe,3,s3,short,short-runs/RUN2s/In7Ga3Zn5O20/tpe-s3,complete,2119812,-5.25047,P1 (1),Ga3In7O20Zn5,1:11:28,
In7Ga3Zn5O20,tpe,4,s4,short,short-runs/RUN2s/In7Ga3Zn5O20/tpe-s4,complete,2119813,-5.23296,P1 (1),Ga3In7O20Zn5,0:44:34,
In7Ga3Zn5O20,rand,3,s3,short,short-runs/RUN2s/In7Ga3Zn5O20/rand-s3,complete,2119814,-5.07092,P1 (1),Ga3In7O20Zn5,0:54:05,
In7Ga3Zn5O20,rand,4,s4,short,short-runs/RUN2s/In7Ga3Zn5O20/rand-s4,complete,2119815,-5.1161,P1 (1),Ga3In7O20Zn5,1:29:00,
In7Ga3Zn5O20,pso,3,s3,short,short-runs/RUN2s/In7Ga3Zn5O20/pso-s3,complete,2119816,-5.01319,P1 (1),Ga3In7O20Zn5,N/A,
In7Ga3Zn5O20,pso,4,s4,short,short-runs/RUN2s/In7Ga3Zn5O20/pso-s4,complete,2119817,-5.09741,P1 (1),Ga3In7O20Zn5,N/A,
In3Ga3Zn9O18,tpe,1,s1,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s1,running,2122088,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,tpe,2,s2,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s2,running,2122089,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,rand,1,s1,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s1,running,2122090,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,rand,2,s2,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s2,running,2122091,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,pso,1,s1,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s1,running,2122092,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,pso,2,s2,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s2,running,2122093,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,tpe,3,s3,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s3,running,2122094,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,tpe,4,s4,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s4,running,2122095,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,rand,3,s3,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s3,running,2122096,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,rand,4,s4,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s4,running,2122097,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,pso,3,s3,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s3,running,2122098,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,pso,4,s4,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s4,running,2122099,N/A,N/A,N/A,N/A,
InGaZn9O18,tpe,1,s1,short,short-runs/RUN2s/InGaZn9O18/tpe-s1,running,2122101,N/A,N/A,N/A,N/A,
InGaZn9O18,tpe,2,s2,short,short-runs/RUN2s/InGaZn9O18/tpe-s2,running,2122102,N/A,N/A,N/A,N/A,
InGaZn9O18,rand,1,s1,short,short-runs/RUN2s/InGaZn9O18/rand-s1,running,2122103,N/A,N/A,N/A,N/A,
InGaZn9O18,rand,2,s2,short,short-runs/RUN2s/InGaZn9O18/rand-s2,running,2122104,N/A,N/A,N/A,N/A,
InGaZn9O18,pso,1,s1,short,short-runs/RUN2s/InGaZn9O18/pso-s1,running,2122105,N/A,N/A,N/A,N/A,
InGaZn9O18,pso,2,s2,short,short-runs/RUN2s/InGaZn9O18/pso-s2,running,2122106,N/A,N/A,N/A,N/A,
InGaZn9O18,tpe,3,s3,short,short-runs/RUN2s/InGaZn9O18/tpe-s3,running,2122107,N/A,N/A,N/A,N/A,
InGaZn9O18,tpe,4,s4,short,short-runs/RUN2s/InGaZn9O18/tpe-s4,running,2122108,N/A,N/A,N/A,N/A,
InGaZn9O18,rand,3,s3,short,short-runs/RUN2s/InGaZn9O18/rand-s3,running,2122109,N/A,N/A,N/A,N/A,
InGaZn9O18,rand,4,s4,short,short-runs/RUN2s/InGaZn9O18/rand-s4,running,2122110,N/A,N/A,N/A,N/A,
InGaZn9O18,pso,3,s3,short,short-runs/RUN2s/InGaZn9O18/pso-s3,running,2122111,N/A,N/A,N/A,N/A,
InGaZn9O18,pso,4,s4,short,short-runs/RUN2s/InGaZn9O18/pso-s4,running,2122112,N/A,N/A,N/A,N/A,
InGaZn9O12,tpe,1,s1,short,short-runs/RUN2s/InGaZn9O12/tpe-s1,running,2122116,N/A,N/A,N/A,N/A,
InGaZn9O12,tpe,2,s2,short,short-runs/RUN2s/InGaZn9O12/tpe-s2,running,2122117,N/A,N/A,N/A,N/A,
InGaZn9O12,rand,1,s1,short,short-runs/RUN2s/InGaZn9O12/rand-s1,running,2122118,N/A,N/A,N/A,N/A,
InGaZn9O12,rand,2,s2,short,short-runs/RUN2s/InGaZn9O12/rand-s2,running,2122119,N/A,N/A,N/A,N/A,
InGaZn9O12,pso,1,s1,short,short-runs/RUN2s/InGaZn9O12/pso-s1,running,2122120,N/A,N/A,N/A,N/A,
InGaZn9O12,pso,2,s2,short,short-runs/RUN2s/InGaZn9O12/pso-s2,running,2122121,N/A,N/A,N/A,N/A,
InGaZn9O12,tpe,3,s3,short,short-runs/RUN2s/InGaZn9O12/tpe-s3,running,2122122,N/A,N/A,N/A,N/A,
InGaZn9O12,tpe,4,s4,short,short-runs/RUN2s/InGaZn9O12/tpe-s4,running,2122123,N/A,N/A,N/A,N/A,
InGaZn9O12,rand,3,s3,short,short-runs/RUN2s/InGaZn9O12/rand-s3,running,2122124,N/A,N/A,N/A,N/A,
InGaZn9O12,rand,4,s4,short,short-runs/RUN2s/InGaZn9O12/rand-s4,running,2122125,N/A,N/A,N/A,N/A,
InGaZn9O12,pso,3,s3,short,short-runs/RUN2s/InGaZn9O12/pso-s3,running,2122126,N/A,N/A,N/A,N/A,
InGaZn9O12,pso,4,s4,short,short-runs/RUN2s/InGaZn9O12/pso-s4,running,2122127,N/A,N/A,N/A,N/A,
InGa13ZnO22,tpe,1,s1,short,short-runs/RUN2s/InGa13ZnO22/tpe-s1,running,2122129,N/A,N/A,N/A,N/A,
InGa13ZnO22,tpe,2,s2,short,short-runs/RUN2s/InGa13ZnO22/tpe-s2,running,2122130,N/A,N/A,N/A,N/A,
InGa13ZnO22,rand,1,s1,short,short-runs/RUN2s/InGa13ZnO22/rand-s1,running,2122131,N/A,N/A,N/A,N/A,
InGa13ZnO22,rand,2,s2,short,short-runs/RUN2s/InGa13ZnO22/rand-s2,running,2122132,N/A,N/A,N/A,N/A,
InGa13ZnO22,pso,1,s1,short,short-runs/RUN2s/InGa13ZnO22/pso-s1,running,2122133,N/A,N/A,N/A,N/A,
InGa13ZnO22,pso,2,s2,short,short-runs/RUN2s/InGa13ZnO22/pso-s2,running,2122134,N/A,N/A,N/A,N/A,
In3Ga7Zn2O17,tpe,5,s5,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s5,running,2122136,N/A,N/A,N/A,N/A,
In3Ga7Zn2O17,tpe,6,s6,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s6,running,2122137,N/A,N/A,N/A,N/A,
In3Ga7Zn2O17,rand,5,s5,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s5,running,2122138,N/A,N/A,N/A,N/A,
In3Ga7Zn2O17,rand,6,s6,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s6,running,2122139,N/A,N/A,N/A,N/A,
In3Ga7Zn2O17,pso,5,s5,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s5,running,2122140,N/A,N/A,N/A,N/A,
